Code,dnds,Gene,Species,Mutualist,Pair,Transition
Senna_didymobotrya,0.106985,OG0020582,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.106985,OG0020582,Senna_occidentalis,F,d,gain
Senna_barclayana,0.219604,OG0020582,Senna_barclayana,M,d,gain
Dalea_mollissima,0.219604,OG0020582,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.219604,OG0020582,Dalea_mollis,F,b,loss
Calliandra_humilis,0.219604,OG0020582,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.0635074,OG0020583,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0635074,OG0020583,Senna_didymobotrya,F,e,gain
Senna_italica,0.0635074,OG0020583,Senna_italica,M,e,gain
Peltophorum_africanum,0.0635074,OG0020583,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0635074,OG0020583,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.124361,OG0020583,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.124361,OG0020583,Calliandra_eriophylla,M,c,loss
Mimosa_grahamii,0.124361,OG0020583,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.124361,OG0020583,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollis1,0.124361,OG0020583,Dalea_mollis,F,b,loss
Dalea_mollissima,0.124361,OG0020583,Dalea_mollissima,M,b,loss
Senna_barclayana,0.124361,OG0020583,Senna_barclayana,M,d,gain
Mimosa_aculeaticarpa,0.141646,OG0020584,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.141646,OG0020584,Mimosa_grahamii,F,a,loss
Calliandra_humilis,0.141646,OG0020584,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.141646,OG0020584,Calliandra_eriophylla,M,c,loss
Dalea_mollis1,0.141646,OG0020584,Dalea_mollis,F,b,loss
Dalea_mollissima,0.141646,OG0020584,Dalea_mollissima,M,b,loss
Senna_barclayana,0.141646,OG0020584,Senna_barclayana,M,d,gain
Senna_italica,0.0676404,OG0020584,Senna_italica,M,e,gain
Senna_didymobotrya,0.0676404,OG0020584,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.0676404,OG0020584,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.0676404,OG0020584,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0676404,OG0020584,Peltophorum_dubium,F,f,gain
Peltophorum_dubium,0.315836,OG0020588,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.0845679,OG0020588,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0845679,OG0020588,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0845679,OG0020588,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0845679,OG0020588,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.315836,OG0020588,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0845679,OG0020588,Senna_barclayana,M,d,gain
Senna_italica,0.315836,OG0020588,Senna_italica,M,e,gain
Senna_didymobotrya,0.315836,OG0020588,Senna_didymobotrya,F,e,gain
Dalea_mollis1,0.0845679,OG0020588,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0845679,OG0020588,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.315836,OG0020588,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.147295,OG0020594,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.202301,OG0020594,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.202301,OG0020594,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.147295,OG0020594,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.147295,OG0020594,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.147295,OG0020594,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.147295,OG0020594,Calliandra_humilis,F,c,loss
Senna_barclayana,0.147295,OG0020594,Senna_barclayana,M,d,gain
Senna_occidentalis,0.202301,OG0020594,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.202301,OG0020594,Senna_didymobotrya,F,e,gain
Senna_italica,0.202301,OG0020594,Senna_italica,M,e,gain
Dalea_mollissima,0.147295,OG0020594,Dalea_mollissima,M,b,loss
Senna_italica,1.6432,OG0020597,Senna_italica,M,e,gain
Senna_barclayana,0.120209,OG0020597,Senna_barclayana,M,d,gain
Senna_occidentalis,1.6432,OG0020597,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.120209,OG0020597,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.120209,OG0020597,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.120209,OG0020597,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.120209,OG0020597,Calliandra_humilis,F,c,loss
Peltophorum_dubium,1.6432,OG0020597,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,1.6432,OG0020597,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.120209,OG0020597,Dalea_mollis,F,b,loss
Dalea_mollissima,0.120209,OG0020597,Dalea_mollissima,M,b,loss
Senna_didymobotrya,1.6432,OG0020597,Senna_didymobotrya,F,e,gain
Dalea_mollis1,0.196964,OG0020600,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.230707,OG0020600,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.230707,OG0020600,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.196964,OG0020600,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.196964,OG0020600,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.196964,OG0020600,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.196964,OG0020600,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.196964,OG0020600,Senna_barclayana,M,d,gain
Senna_occidentalis,0.230707,OG0020600,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.230707,OG0020600,Senna_didymobotrya,F,e,gain
Senna_italica,0.230707,OG0020600,Senna_italica,M,e,gain
Dalea_mollissima,0.196964,OG0020600,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.0803424,OG0020601,Peltophorum_africanum,M,f,gain
Mimosa_aculeaticarpa,0.320634,OG0020601,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.320634,OG0020601,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.320634,OG0020601,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.320634,OG0020601,Calliandra_humilis,F,c,loss
Senna_italica,0.0803424,OG0020601,Senna_italica,M,e,gain
Senna_didymobotrya,0.0803424,OG0020601,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.320634,OG0020601,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0803424,OG0020601,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.320634,OG0020601,Dalea_mollis,F,b,loss
Dalea_mollissima,0.320634,OG0020601,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.0803424,OG0020601,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.210431,OG0020610,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.138233,OG0020610,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.138233,OG0020610,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.210431,OG0020610,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.210431,OG0020610,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.210431,OG0020610,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.210431,OG0020610,Calliandra_humilis,F,c,loss
Senna_didymobotrya,0.138233,OG0020610,Senna_didymobotrya,F,e,gain
Senna_italica,0.138233,OG0020610,Senna_italica,M,e,gain
Senna_barclayana,0.210431,OG0020610,Senna_barclayana,M,d,gain
Senna_occidentalis,0.138233,OG0020610,Senna_occidentalis,F,d,gain
Dalea_mollissima,0.210431,OG0020610,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.401612,OG0020616,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.401612,OG0020616,Senna_didymobotrya,F,e,gain
Senna_italica,0.401612,OG0020616,Senna_italica,M,e,gain
Peltophorum_africanum,0.401612,OG0020616,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.401612,OG0020616,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.147391,OG0020616,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.147391,OG0020616,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.147391,OG0020616,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.147391,OG0020616,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.147391,OG0020616,Dalea_mollis,F,b,loss
Dalea_mollissima,0.147391,OG0020616,Dalea_mollissima,M,b,loss
Senna_barclayana,0.147391,OG0020616,Senna_barclayana,M,d,gain
Calliandra_eriophylla,0.071229,OG0020622,Calliandra_eriophylla,M,c,loss
Senna_didymobotrya,0.17912,OG0020622,Senna_didymobotrya,F,e,gain
Senna_italica,0.17912,OG0020622,Senna_italica,M,e,gain
Senna_barclayana,0.071229,OG0020622,Senna_barclayana,M,d,gain
Senna_occidentalis,0.17912,OG0020622,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.071229,OG0020622,Dalea_mollis,F,b,loss
Dalea_mollissima,0.071229,OG0020622,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.17912,OG0020622,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.17912,OG0020622,Peltophorum_africanum,M,f,gain
Mimosa_grahamii,0.071229,OG0020622,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.071229,OG0020622,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis,0.071229,OG0020622,Calliandra_humilis,F,c,loss
Senna_italica,0.320929,OG0020624,Senna_italica,M,e,gain
Senna_barclayana,0.21563,OG0020624,Senna_barclayana,M,d,gain
Senna_occidentalis,0.320929,OG0020624,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.21563,OG0020624,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.21563,OG0020624,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.21563,OG0020624,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.21563,OG0020624,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.320929,OG0020624,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.320929,OG0020624,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.21563,OG0020624,Dalea_mollis,F,b,loss
Dalea_mollissima,0.21563,OG0020624,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.320929,OG0020624,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.241321,OG0020625,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.29297,OG0020625,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.29297,OG0020625,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.29297,OG0020625,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.29297,OG0020625,Mimosa_grahamii,F,a,loss
Senna_italica,0.241321,OG0020625,Senna_italica,M,e,gain
Senna_didymobotrya,0.241321,OG0020625,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.29297,OG0020625,Senna_barclayana,M,d,gain
Senna_occidentalis,0.241321,OG0020625,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.29297,OG0020625,Dalea_mollis,F,b,loss
Dalea_mollissima,0.29297,OG0020625,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.241321,OG0020625,Peltophorum_africanum,M,f,gain
Calliandra_eriophylla,0.201991,OG0020627,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.201991,OG0020627,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.201991,OG0020627,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.201991,OG0020627,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.201991,OG0020627,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.123626,OG0020627,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.123626,OG0020627,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.123626,OG0020627,Senna_didymobotrya,F,e,gain
Senna_italica,0.123626,OG0020627,Senna_italica,M,e,gain
Senna_barclayana,0.201991,OG0020627,Senna_barclayana,M,d,gain
Senna_occidentalis,0.123626,OG0020627,Senna_occidentalis,F,d,gain
Calliandra_humilis,0.201991,OG0020627,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.181432,OG0020635,Dalea_mollis,F,b,loss
Peltophorum_africanum,3.97019,OG0020635,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,3.97019,OG0020635,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.181432,OG0020635,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.181432,OG0020635,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.181432,OG0020635,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.181432,OG0020635,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,3.97019,OG0020635,Senna_didymobotrya,F,e,gain
Senna_italica,3.97019,OG0020635,Senna_italica,M,e,gain
Senna_barclayana,0.181432,OG0020635,Senna_barclayana,M,d,gain
Senna_occidentalis,3.97019,OG0020635,Senna_occidentalis,F,d,gain
Dalea_mollissima,0.181432,OG0020635,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.0935854,OG0020637,Dalea_mollis,F,b,loss
Senna_barclayana,0.0935854,OG0020637,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0970941,OG0020637,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0970941,OG0020637,Senna_didymobotrya,F,e,gain
Senna_italica,0.0970941,OG0020637,Senna_italica,M,e,gain
Calliandra_humilis,0.0935854,OG0020637,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.0935854,OG0020637,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.0935854,OG0020637,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0935854,OG0020637,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.0970941,OG0020637,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0970941,OG0020637,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.0935854,OG0020637,Dalea_mollissima,M,b,loss
Mimosa_grahamii,0.220669,OG0020638,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.220669,OG0020638,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.220669,OG0020638,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.528673,OG0020638,Senna_occidentalis,F,d,gain
Senna_barclayana,0.220669,OG0020638,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.528673,OG0020638,Senna_didymobotrya,F,e,gain
Senna_italica,0.528673,OG0020638,Senna_italica,M,e,gain
Peltophorum_dubium,0.528673,OG0020638,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.528673,OG0020638,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.220669,OG0020638,Dalea_mollis,F,b,loss
Dalea_mollissima,0.220669,OG0020638,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.220669,OG0020638,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollissima,0.451167,OG0020642,Dalea_mollissima,M,b,loss
Peltophorum_africanum,1.30765,OG0020642,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,1.30765,OG0020642,Peltophorum_dubium,F,f,gain
Senna_occidentalis,1.30765,OG0020642,Senna_occidentalis,F,d,gain
Senna_barclayana,0.451167,OG0020642,Senna_barclayana,M,d,gain
Senna_italica,1.30765,OG0020642,Senna_italica,M,e,gain
Senna_didymobotrya,1.30765,OG0020642,Senna_didymobotrya,F,e,gain
Mimosa_aculeaticarpa,0.451167,OG0020642,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.451167,OG0020642,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.451167,OG0020642,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.451167,OG0020642,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.451167,OG0020642,Dalea_mollis,F,b,loss
Senna_occidentalis,0.38474,OG0020643,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.38474,OG0020643,Senna_didymobotrya,F,e,gain
Senna_italica,0.38474,OG0020643,Senna_italica,M,e,gain
Mimosa_grahamii,0.177061,OG0020643,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.177061,OG0020643,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.177061,OG0020643,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.177061,OG0020643,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.38474,OG0020643,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.38474,OG0020643,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.177061,OG0020643,Dalea_mollis,F,b,loss
Dalea_mollissima,0.177061,OG0020643,Dalea_mollissima,M,b,loss
Senna_barclayana,0.177061,OG0020643,Senna_barclayana,M,d,gain
Dalea_mollissima,0.694019,OG0020649,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.855543,OG0020649,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.855543,OG0020649,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.694019,OG0020649,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.694019,OG0020649,Calliandra_eriophylla,M,c,loss
Mimosa_grahamii,0.694019,OG0020649,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.694019,OG0020649,Mimosa_aculeaticarpa,M,a,loss
Senna_didymobotrya,0.855543,OG0020649,Senna_didymobotrya,F,e,gain
Senna_italica,0.855543,OG0020649,Senna_italica,M,e,gain
Senna_barclayana,0.694019,OG0020649,Senna_barclayana,M,d,gain
Senna_occidentalis,0.855543,OG0020649,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.694019,OG0020649,Dalea_mollis,F,b,loss
Peltophorum_dubium,0.893232,OG0020652,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.893232,OG0020652,Senna_occidentalis,F,d,gain
Senna_barclayana,0.249387,OG0020652,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.893232,OG0020652,Senna_didymobotrya,F,e,gain
Senna_italica,0.893232,OG0020652,Senna_italica,M,e,gain
Dalea_mollissima,0.249387,OG0020652,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.249387,OG0020652,Dalea_mollis,F,b,loss
Mimosa_aculeaticarpa,0.249387,OG0020652,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.249387,OG0020652,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.249387,OG0020652,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.249387,OG0020652,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.893232,OG0020652,Peltophorum_africanum,M,f,gain
Peltophorum_africanum,0.202994,OG0020656,Peltophorum_africanum,M,f,gain
Mimosa_aculeaticarpa,0.178365,OG0020656,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.178365,OG0020656,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.178365,OG0020656,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.178365,OG0020656,Calliandra_humilis,F,c,loss
Senna_italica,0.202994,OG0020656,Senna_italica,M,e,gain
Senna_didymobotrya,0.202994,OG0020656,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.178365,OG0020656,Senna_barclayana,M,d,gain
Senna_occidentalis,0.202994,OG0020656,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.178365,OG0020656,Dalea_mollis,F,b,loss
Dalea_mollissima,0.178365,OG0020656,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.202994,OG0020656,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.131293,OG0020661,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.131293,OG0020661,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.131293,OG0020661,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.244785,OG0020661,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.244785,OG0020661,Peltophorum_dubium,F,f,gain
Senna_italica,0.244785,OG0020661,Senna_italica,M,e,gain
Senna_didymobotrya,0.244785,OG0020661,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.244785,OG0020661,Senna_occidentalis,F,d,gain
Senna_barclayana,0.131293,OG0020661,Senna_barclayana,M,d,gain
Dalea_mollis1,0.131293,OG0020661,Dalea_mollis,F,b,loss
Dalea_mollissima,0.131293,OG0020661,Dalea_mollissima,M,b,loss
Mimosa_grahamii,0.131293,OG0020661,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.344146,OG0020662,Dalea_mollis,F,b,loss
Calliandra_humilis,0.344146,OG0020662,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.344146,OG0020662,Calliandra_eriophylla,M,c,loss
Mimosa_grahamii,0.344146,OG0020662,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.344146,OG0020662,Mimosa_aculeaticarpa,M,a,loss
Senna_barclayana,0.344146,OG0020662,Senna_barclayana,M,d,gain
Senna_occidentalis,1.00895,OG0020662,Senna_occidentalis,F,d,gain
Senna_didymobotrya,1.00895,OG0020662,Senna_didymobotrya,F,e,gain
Senna_italica,1.00895,OG0020662,Senna_italica,M,e,gain
Peltophorum_dubium,1.00895,OG0020662,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,1.00895,OG0020662,Peltophorum_africanum,M,f,gain
Dalea_mollissima,0.344146,OG0020662,Dalea_mollissima,M,b,loss
Senna_barclayana,0.182537,OG0020663,Senna_barclayana,M,d,gain
Senna_italica,0.142458,OG0020663,Senna_italica,M,e,gain
Senna_didymobotrya,0.142458,OG0020663,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.142458,OG0020663,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.142458,OG0020663,Peltophorum_dubium,F,f,gain
Mimosa_grahamii,0.182537,OG0020663,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.182537,OG0020663,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.182537,OG0020663,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.182537,OG0020663,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.182537,OG0020663,Dalea_mollis,F,b,loss
Dalea_mollissima,0.182537,OG0020663,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.142458,OG0020663,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.0815344,OG0020677,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0815344,OG0020677,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0815344,OG0020677,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.177196,OG0020677,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0815344,OG0020677,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.177196,OG0020677,Senna_didymobotrya,F,e,gain
Senna_italica,0.177196,OG0020677,Senna_italica,M,e,gain
Peltophorum_dubium,0.177196,OG0020677,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.177196,OG0020677,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.0815344,OG0020677,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0815344,OG0020677,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.0815344,OG0020677,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.507252,OG0020681,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.507252,OG0020681,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.507252,OG0020681,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.546369,OG0020681,Senna_didymobotrya,F,e,gain
Senna_italica,0.546369,OG0020681,Senna_italica,M,e,gain
Senna_barclayana,0.507252,OG0020681,Senna_barclayana,M,d,gain
Senna_occidentalis,0.546369,OG0020681,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.507252,OG0020681,Dalea_mollis,F,b,loss
Dalea_mollissima,0.507252,OG0020681,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.546369,OG0020681,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.546369,OG0020681,Peltophorum_dubium,F,f,gain
Calliandra_humilis,0.507252,OG0020681,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.104447,OG0020687,Dalea_mollis,F,b,loss
Senna_occidentalis,0.168515,OG0020687,Senna_occidentalis,F,d,gain
Senna_barclayana,0.104447,OG0020687,Senna_barclayana,M,d,gain
Senna_italica,0.168515,OG0020687,Senna_italica,M,e,gain
Senna_didymobotrya,0.168515,OG0020687,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.168515,OG0020687,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.168515,OG0020687,Peltophorum_africanum,M,f,gain
Mimosa_grahamii,0.104447,OG0020687,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.104447,OG0020687,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.104447,OG0020687,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.104447,OG0020687,Calliandra_humilis,F,c,loss
Dalea_mollissima,0.104447,OG0020687,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.237486,OG0020688,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.444417,OG0020688,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.444417,OG0020688,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.237486,OG0020688,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.237486,OG0020688,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.237486,OG0020688,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.237486,OG0020688,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.237486,OG0020688,Senna_barclayana,M,d,gain
Senna_occidentalis,0.444417,OG0020688,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.444417,OG0020688,Senna_didymobotrya,F,e,gain
Senna_italica,0.444417,OG0020688,Senna_italica,M,e,gain
Dalea_mollissima,0.237486,OG0020688,Dalea_mollissima,M,b,loss
