Code,dnds,Gene,Estimate,Species,Mutualist,Pair,Transition
Senna_didymobotrya,0.669629,OG0020502,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.669629,OG0020502,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.471236,OG0020506,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.471236,OG0020506,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.390724,OG0020506,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.471236,OG0020506,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.390724,OG0020506,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.390724,OG0020506,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.0393514,OG0020507,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,1.27908,OG0020507,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0393514,OG0020507,gain,Senna_barclayana,M,d,gain
Senna_italica,0.0393514,OG0020507,gain,Senna_italica,M,e,gain
Senna_didymobotrya,1.27908,OG0020507,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,1.27908,OG0020507,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.302094,OG0020509,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.302094,OG0020509,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.167999,OG0020509,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.167999,OG0020509,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.302094,OG0020509,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.167999,OG0020509,gain,Senna_barclayana,M,d,gain
Senna_italica,0.177362,OG0020513,gain,Senna_italica,M,e,gain
Senna_occidentalis,0.416243,OG0020513,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.177362,OG0020513,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.177362,OG0020513,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.416243,OG0020513,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.416243,OG0020513,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.434688,OG0020515,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.434688,OG0020515,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.618094,OG0020515,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.434688,OG0020515,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.618094,OG0020515,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.618094,OG0020515,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.495086,OG0020517,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.495086,OG0020517,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.24832,OG0020517,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.495086,OG0020517,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.24832,OG0020517,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.24832,OG0020517,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.202963,OG0020520,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.202963,OG0020520,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0975956,OG0020520,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.202963,OG0020520,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.0975956,OG0020520,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.0975956,OG0020520,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.196794,OG0020521,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.398506,OG0020521,gain,Senna_italica,M,e,gain
Senna_occidentalis,0.196794,OG0020521,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.196794,OG0020521,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.398506,OG0020521,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.398506,OG0020521,gain,Senna_barclayana,M,d,gain
Senna_barclayana,0.356379,OG0020524,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.421203,OG0020524,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.356379,OG0020524,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.421203,OG0020524,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.356379,OG0020524,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.421203,OG0020524,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.300893,OG0020532,gain,Senna_italica,M,e,gain
Senna_barclayana,0.300893,OG0020532,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.119291,OG0020532,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.300893,OG0020532,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.119291,OG0020532,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.119291,OG0020532,gain,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.230135,OG0020533,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.230135,OG0020533,gain,Senna_didymobotrya,F,e,gain
Senna_italica,1.43735,OG0020533,gain,Senna_italica,M,e,gain
Peltophorum_africanum,1.43735,OG0020533,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.230135,OG0020533,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,1.43735,OG0020533,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,999,OG0020535,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.100096,OG0020535,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,999,OG0020535,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.100096,OG0020535,gain,Senna_didymobotrya,F,e,gain
Senna_italica,999,OG0020535,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.100096,OG0020535,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.251716,OG0020536,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.251716,OG0020536,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.505809,OG0020536,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.251716,OG0020536,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.505809,OG0020536,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.505809,OG0020536,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.764017,OG0020549,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.191787,OG0020549,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.764017,OG0020549,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.764017,OG0020549,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.191787,OG0020549,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.191787,OG0020549,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.119959,OG0020558,gain,Senna_italica,M,e,gain
Senna_barclayana,0.119959,OG0020558,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.327349,OG0020558,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.119959,OG0020558,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.327349,OG0020558,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.327349,OG0020558,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.189955,OG0020565,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.189955,OG0020565,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.310881,OG0020565,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.189955,OG0020565,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.310881,OG0020565,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.310881,OG0020565,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.909294,OG0020566,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.909294,OG0020566,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.567977,OG0020566,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.567977,OG0020566,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.909294,OG0020566,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.567977,OG0020566,gain,Senna_barclayana,M,d,gain
Peltophorum_dubium,0.367889,OG0020568,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.578201,OG0020568,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.367889,OG0020568,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.578201,OG0020568,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.367889,OG0020568,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.578201,OG0020568,gain,Peltophorum_africanum,M,f,gain
Peltophorum_africanum,0.404716,OG0020572,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.331598,OG0020572,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.404716,OG0020572,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.331598,OG0020572,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.404716,OG0020572,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.331598,OG0020572,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.243044,OG0020578,gain,Senna_italica,M,e,gain
Senna_barclayana,0.243044,OG0020578,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.439703,OG0020578,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.243044,OG0020578,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.439703,OG0020578,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.439703,OG0020578,gain,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.218882,OG0020579,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.218882,OG0020579,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.105468,OG0020579,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.218882,OG0020579,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.105468,OG0020579,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.105468,OG0020579,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.0865351,OG0020581,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.0865351,OG0020581,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.287031,OG0020581,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.0865351,OG0020581,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.287031,OG0020581,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.287031,OG0020581,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.0546796,OG0020582,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,999,OG0020582,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0546796,OG0020582,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,999,OG0020582,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.0546796,OG0020582,gain,Senna_italica,M,e,gain
Peltophorum_dubium,999,OG0020582,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.0757163,OG0020583,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.0519562,OG0020583,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.0757163,OG0020583,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.0519562,OG0020583,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0757163,OG0020583,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.0519562,OG0020583,gain,Senna_barclayana,M,d,gain
Senna_barclayana,0.126083,OG0020584,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.126083,OG0020584,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0744812,OG0020584,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.0744812,OG0020584,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.126083,OG0020584,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.0744812,OG0020584,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.564484,OG0020585,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.564484,OG0020585,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.193488,OG0020585,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.564484,OG0020585,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.193488,OG0020585,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.193488,OG0020585,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.186234,OG0020588,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.186234,OG0020588,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.559556,OG0020588,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.186234,OG0020588,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.559556,OG0020588,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.559556,OG0020588,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.219527,OG0020594,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.219527,OG0020594,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.215392,OG0020594,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.219527,OG0020594,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.215392,OG0020594,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.215392,OG0020594,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.833596,OG0020597,gain,Senna_occidentalis,F,d,gain
Senna_italica,999,OG0020597,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.833596,OG0020597,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,999,OG0020597,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.833596,OG0020597,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,999,OG0020597,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.196643,OG0020600,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.277445,OG0020600,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.196643,OG0020600,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.277445,OG0020600,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.196643,OG0020600,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.277445,OG0020600,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.115667,OG0020601,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.115667,OG0020601,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.0584787,OG0020601,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.115667,OG0020601,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0584787,OG0020601,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.0584787,OG0020601,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,1.21196,OG0020602,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,1.21196,OG0020602,gain,Senna_didymobotrya,F,e,gain
Senna_italica,1.3093,OG0020602,gain,Senna_italica,M,e,gain
Peltophorum_africanum,1.3093,OG0020602,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,1.21196,OG0020602,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,1.3093,OG0020602,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.248132,OG0020610,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.248132,OG0020610,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.0686932,OG0020610,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.0686932,OG0020610,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.248132,OG0020610,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.0686932,OG0020610,gain,Senna_barclayana,M,d,gain
Senna_italica,0.342368,OG0020616,gain,Senna_italica,M,e,gain
Senna_barclayana,0.342368,OG0020616,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.416891,OG0020616,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.342368,OG0020616,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.416891,OG0020616,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.416891,OG0020616,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.199118,OG0020622,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.199118,OG0020622,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.177976,OG0020622,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.199118,OG0020622,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.177976,OG0020622,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.177976,OG0020622,gain,Peltophorum_dubium,F,f,gain
Peltophorum_dubium,0.301751,OG0020624,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.301751,OG0020624,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.343134,OG0020624,gain,Senna_italica,M,e,gain
Senna_barclayana,0.343134,OG0020624,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.301751,OG0020624,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.343134,OG0020624,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.30345,OG0020625,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.30345,OG0020625,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.220066,OG0020625,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.220066,OG0020625,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.30345,OG0020625,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.220066,OG0020625,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.39421,OG0020626,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.39421,OG0020626,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.788765,OG0020626,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.39421,OG0020626,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.788765,OG0020626,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.788765,OG0020626,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.0771215,OG0020627,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.0771215,OG0020627,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.144821,OG0020627,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.0771215,OG0020627,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.144821,OG0020627,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.144821,OG0020627,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,2.04013,OG0020635,gain,Peltophorum_africanum,M,f,gain
Senna_italica,2.04013,OG0020635,gain,Senna_italica,M,e,gain
Senna_didymobotrya,999,OG0020635,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,2.04013,OG0020635,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,999,OG0020635,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,999,OG0020635,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.0568772,OG0020637,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0568772,OG0020637,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.138899,OG0020637,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.0568772,OG0020637,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.138899,OG0020637,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.138899,OG0020637,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.36611900000000003,OG0020638,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.59703,OG0020638,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.36611900000000003,OG0020638,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.59703,OG0020638,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.36611900000000003,OG0020638,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.59703,OG0020638,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,1.26418,OG0020642,gain,Senna_barclayana,M,d,gain
Senna_italica,1.26418,OG0020642,gain,Senna_italica,M,e,gain
Senna_didymobotrya,999,OG0020642,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,1.26418,OG0020642,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,999,OG0020642,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,999,OG0020642,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.209613,OG0020643,gain,Peltophorum_dubium,F,f,gain
Senna_italica,999,OG0020643,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.209613,OG0020643,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,999,OG0020643,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.209613,OG0020643,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,999,OG0020643,gain,Peltophorum_africanum,M,f,gain
Senna_didymobotrya,0.675362,OG0020649,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,1.27799,OG0020649,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.675362,OG0020649,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,1.27799,OG0020649,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.675362,OG0020649,gain,Peltophorum_dubium,F,f,gain
Senna_italica,1.27799,OG0020649,gain,Senna_italica,M,e,gain
Senna_italica,8.87129,OG0020652,gain,Senna_italica,M,e,gain
Senna_barclayana,8.87129,OG0020652,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.145976,OG0020652,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,8.87129,OG0020652,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.145976,OG0020652,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.145976,OG0020652,gain,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.171162,OG0020656,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.171162,OG0020656,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.291565,OG0020656,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.291565,OG0020656,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.171162,OG0020656,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.291565,OG0020656,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.235637,OG0020661,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.235637,OG0020661,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.281245,OG0020661,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.281245,OG0020661,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.235637,OG0020661,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.281245,OG0020661,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,1.0043,OG0020662,gain,Peltophorum_africanum,M,f,gain
Senna_italica,1.0043,OG0020662,gain,Senna_italica,M,e,gain
Senna_didymobotrya,1.00461,OG0020662,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,1.0043,OG0020662,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,1.00461,OG0020662,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,1.00461,OG0020662,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.110147,OG0020663,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.110147,OG0020663,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.183088,OG0020663,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.183088,OG0020663,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.110147,OG0020663,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.183088,OG0020663,gain,Peltophorum_dubium,F,f,gain
Peltophorum_dubium,0.0837629,OG0020677,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.391653,OG0020677,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0837629,OG0020677,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.391653,OG0020677,gain,Senna_italica,M,e,gain
